,dice,hd95,avd,recall,f1,size,surface_area,max_hwd_ratio
387,0.0,111.14405,22150.0,0.0,0.0,4,4.0,3.0
388,0.0,60.681133,29916.666,0.0,0.0,24,24.0,2.5
389,0.0,65.87868,360100.0,0.0,0.0,2,2.0,2.0
390,0.0,92.9957,51357.145,0.0,0.0,14,14.0,1.5
391,0.0,57.36375,720300.0,0.0,0.0,1,1.0,1.0
392,0.0,48.977543,180000.0,0.0,0.0,4,4.0,2.0
393,0.006362379,52.52618,27607.691,1.0,1.0,26,26.0,1.3333333730697632
394,0.83439445,1.4142135,1.6222316,1.0,1.0,7089,3872.0,5.25
395,0.62857145,1.4142135,29.268293,1.0,1.0,41,40.0,1.5
396,0.0,48.76064,360100.0,0.0,0.0,2,2.0,2.0
397,0.0,53.88134,143980.0,0.0,0.0,5,5.0,3.0
398,0.2857143,1.7071068,83.333336,1.0,1.0,12,11.0,4.0
399,0.8253853,5.3851647,7.93345,1.0,1.0,5710,3051.0,5.44444465637207
400,0.8235294,1.0,30.0,1.0,1.0,10,10.0,1.5
401,0.0,61.869217,360100.0,0.0,0.0,2,2.0,2.0
402,0.36571428,3.0,66.41222,1.0,1.0,131,110.0,3.25
403,0.8979592,1.0,8.510638,1.0,1.0,47,37.0,1.75
404,0.0,47.54577,360100.0,0.0,0.0,2,2.0,2.0
405,0.627451,2.141641,45.454544,1.0,1.0,33,29.0,1.25
406,0.0,81.471466,55315.383,0.0,0.0,13,13.0,1.5
407,0.5,1.0,15.384615,1.0,1.0,13,13.0,2.0
408,0.6233766,1.4142135,49.019608,1.0,1.0,51,47.0,2.5
409,0.676,2.0,2.3715415,1.0,1.0,253,237.0,5.625
410,0.3809524,2.83714,150.0,1.0,1.0,6,6.0,1.3333333730697632
411,0.6666667,0.95,50.0,1.0,1.0,2,2.0,2.0
412,0.64285713,3.35,0.0,1.0,1.0,14,14.0,1.5
413,0.0,93.41306,360100.0,0.0,0.0,2,2.0,2.0
414,0.054054055,5.518901,1650.0,1.0,1.0,2,2.0,2.0
415,0.53846157,3.4441345,105.882355,1.0,1.0,17,17.0,1.3333333730697632
416,0.0,71.558334,360100.0,0.0,0.0,2,2.0,2.0
417,0.0,59.741104,720300.0,0.0,0.0,1,1.0,1.0
418,0.0,67.27258,240033.33,0.0,0.0,3,3.0,3.0
419,0.0,55.005455,720300.0,0.0,0.0,1,1.0,1.0
420,0.767624,1.4142135,1.5789474,1.0,1.0,190,147.0,1.8571428060531616
421,0.33333334,1.4142135,80.0,1.0,1.0,10,10.0,1.5
422,0.0990099,13.490738,1242.8572,1.0,1.0,28,28.0,1.3333333730697632
423,0.77227724,1.0,0.0,1.0,1.0,101,87.0,1.5
424,0.0,87.372765,360100.0,0.0,0.0,2,2.0,2.0
425,0.42424244,1.4142135,73.07692,1.0,1.0,26,26.0,1.3333333730697632
426,0.0,99.483665,89950.0,0.0,0.0,8,8.0,4.0
427,0.16666667,2.236068,90.90909,1.0,1.0,11,11.0,2.0
428,0.2857143,1.4142135,500.0,1.0,1.0,2,2.0,2.0
429,0.4347826,2.0,35.714287,1.0,1.0,14,14.0,2.0
430,0.33333334,1.5313709,142.85715,1.0,1.0,7,7.0,4.0
431,0.6060606,1.45,75.0,1.0,1.0,12,12.0,2.0
432,0.22222222,1.8535534,50.0,1.0,1.0,6,6.0,4.0
433,0.26666668,1.4142135,550.0,1.0,1.0,2,2.0,2.0
434,0.62222224,1.2899495,81.25,1.0,1.0,16,16.0,2.0
435,0.11111111,3.1854143,50.0,1.0,1.0,36,36.0,2.0
436,0.11764706,4.3573885,90.32258,1.0,1.0,31,31.0,3.5
437,0.01370802,106.38233,12408.642,1.0,1.0,81,64.0,2.0
438,0.62711865,2.0,31.37255,1.0,1.0,51,50.0,1.399999976158142
439,0.0,83.67557,253200.0,0.0,0.0,4,4.0,2.0
440,0.8552294,2.236068,3.2955847,1.0,1.0,7859,3311.0,6.142857074737549
441,0.8756916,1.7320508,5.8835826,1.0,1.0,9569,3922.0,5.550000190734863
442,0.011207212,65.16134,8820.879,1.0,1.0,91,85.0,6.333333492279053
443,0.0,108.477646,1013100.0,0.0,0.0,1,1.0,1.0
444,0.0,50.187645,92009.09,0.0,0.0,11,11.0,5.0
445,0.0,62.01613,1013100.0,0.0,0.0,1,1.0,1.0
446,0.0,64.03905,253200.0,0.0,0.0,4,4.0,3.0
447,0.0012306178,79.025314,101375.0,1.0,1.0,8,8.0,2.0
448,0.397878,6.3434467,60.88561,1.0,1.0,271,266.0,4.777777671813965
449,1.0,0.0,0.0,1.0,1.0,1,1.0,1.0
450,0.0,59.03389,1013100.0,0.0,0.0,1,1.0,1.0
451,0.0,68.03381,1013100.0,0.0,0.0,1,1.0,1.0
452,0.7862069,1.062132,19.69697,1.0,1.0,66,66.0,4.25
453,0.0,75.04532,1013100.0,0.0,0.0,1,1.0,1.0
454,0.81,1.0,3.9215686,1.0,1.0,102,89.0,2.0
455,0.5294118,1.5785844,0.0,1.0,1.0,17,17.0,2.5
456,0.8022923,1.4142135,6.508876,1.0,1.0,169,141.0,3.25
457,0.38554215,3.7607298,66.129036,1.0,1.0,62,60.0,2.25
458,0.013986014,10.382299,117.77778,1.0,1.0,45,43.0,1.75
459,0.0,112.21943,202540.0,0.0,0.0,5,5.0,3.0
460,0.61960787,6.4031243,41.614906,1.0,1.0,161,134.0,1.7142857313156128
461,0.47058824,1.0,11.111111,1.0,1.0,9,9.0,1.5
462,0.0,101.72414,126550.0,0.0,0.0,8,8.0,1.0
463,0.2777778,1.5890241,83.870964,1.0,1.0,31,30.0,1.6666666269302368
464,0.8,1.0,18.181818,1.0,1.0,22,20.0,2.5
465,0.0,58.933853,48147.617,0.0,0.0,21,18.0,6.0
466,0.0,92.84934,92009.09,0.0,0.0,11,10.0,4.0
467,0.09756097,7.730994,82.85714,1.0,1.0,35,29.0,14.0
468,0.6666667,0.95,100.0,1.0,1.0,1,1.0,1.0
469,0.20930232,6.874662,83.78378,1.0,1.0,74,64.0,3.6666667461395264
470,0.008072407,56.82429,13896.552,1.0,1.0,58,53.0,2.3333332538604736
471,0.56,1.2899495,14.814815,1.0,1.0,27,27.0,2.0
472,0.0,108.61124,50560.0,0.0,0.0,20,20.0,2.0
473,0.0,119.23673,506500.0,0.0,0.0,2,2.0,2.0
474,0.0,102.594345,202540.0,0.0,0.0,5,5.0,3.0
475,0.57731956,2.236068,40.98361,1.0,1.0,61,61.0,1.75
476,0.5714286,1.4142135,60.0,1.0,1.0,20,20.0,2.0
477,0.7804878,1.0,27.777779,1.0,1.0,36,36.0,3.5
478,0.36363637,1.7320508,77.77778,1.0,1.0,18,18.0,2.0
479,0.0,94.527214,42116.668,0.0,0.0,24,24.0,2.5
480,0.0,97.95709,126550.0,0.0,0.0,8,8.0,1.5
481,0.0,102.03133,50560.0,0.0,0.0,20,20.0,2.5
482,0.6530612,1.0,17.777779,1.0,1.0,45,40.0,3.0
483,0.0,82.145,126550.0,0.0,0.0,8,8.0,5.0
484,0.85679024,14.26531,14.088893,1.0,1.0,10597,4666.0,4.639999866485596
485,0.7741935,1.2071068,26.180258,1.0,1.0,233,193.0,1.5
486,0.89207095,1.4142135,4.501748,1.0,1.0,9152,3720.0,4.5217390060424805
487,0.0,83.57332,1208900.0,0.0,0.0,1,1.0,1.0
488,0.0,86.46531,604400.0,0.0,0.0,2,2.0,2.0
489,0.0,82.01219,302150.0,0.0,0.0,4,4.0,2.0
490,0.0,86.02035,604400.0,0.0,0.0,2,2.0,2.0
491,0.0031363487,96.03124,46400.0,1.0,1.0,26,26.0,1.3333333730697632
492,0.0,91.105705,1208900.0,0.0,0.0,1,1.0,1.0
493,0.0,93.403694,1208900.0,0.0,0.0,1,1.0,1.0
494,0.0,78.44903,1208900.0,0.0,0.0,1,1.0,1.0
495,0.071862906,62.369865,2009.9476,1.0,1.0,573,387.0,3.5714285373687744
496,0.42857143,1.0,0.0,1.0,1.0,7,7.0,3.0
497,0.0,73.825806,402900.0,0.0,0.0,3,3.0,2.0
498,0.0059308074,50.665558,24080.0,1.0,1.0,50,48.0,1.2000000476837158
499,0.5889571,3.8743417,3.6144578,1.0,1.0,83,67.0,1.3333333730697632
500,0.0,52.628414,604400.0,0.0,0.0,2,2.0,2.0
501,0.65806454,1.4142135,23.863636,1.0,1.0,88,87.0,1.7142857313156128
502,0.47368422,1.7018626,41.666668,1.0,1.0,24,24.0,2.5
503,0.83076924,1.0,3.125,1.0,1.0,32,27.0,4.5
504,0.33333334,1.0,0.0,1.0,1.0,3,3.0,2.0
505,0.00016541229,79.31423,1208900.0,1.0,1.0,1,1.0,1.0
506,0.6666667,1.9196153,1.7857143,1.0,1.0,56,49.0,1.75
507,0.0047827163,101.340996,32575.676,1.0,1.0,37,37.0,2.0
508,0.0004961138,54.230988,302150.0,1.0,1.0,4,4.0,2.0
509,0.0022954924,52.163204,47720.0,1.0,1.0,20,19.0,1.3333333730697632
510,0.7083333,1.0,4.0816326,1.0,1.0,49,47.0,1.0
511,0.013615485,48.272663,11752.941,1.0,1.0,102,90.0,17.5
512,0.44444445,1.4142135,25.0,1.0,1.0,16,16.0,2.0
513,0.2857143,1.4142135,500.0,1.0,1.0,2,2.0,2.0
514,0.30769232,1.5731322,450.0,1.0,1.0,2,2.0,2.0
515,0.48333332,3.7416575,10.526316,1.0,1.0,57,57.0,1.600000023841858
516,0.2857143,1.8535534,500.0,1.0,1.0,1,1.0,1.0
517,0.0,71.80529,172614.28,0.0,0.0,7,7.0,3.0
518,0.8108108,1.0,5.5555553,1.0,1.0,18,18.0,1.5
519,0.00016541229,63.1981,1208900.0,1.0,1.0,1,1.0,1.0
520,0.16666667,2.342779,90.90909,1.0,1.0,11,11.0,1.5
521,0.48,1.4142135,43.75,1.0,1.0,16,16.0,2.0
522,0.34375,4.1768966,76.92308,1.0,1.0,52,52.0,2.3333332538604736
523,0.36363637,1.4142135,75.0,1.0,1.0,4,4.0,3.0
524,0.0,36.062412,3920.0,0.0,0.0,5,5.0,3.0
525,0.7864407,1.0,4.861111,1.0,1.0,144,118.0,1.7142857313156128
526,0.6535948,1.0414214,46.774193,1.0,1.0,62,59.0,1.6666666269302368
527,0.5566038,9.132256,18.80342,1.0,1.0,117,117.0,6.800000190734863
528,0.7058824,1.0,24.137932,1.0,1.0,29,29.0,2.0
529,0.08,4.9472136,91.304344,1.0,1.0,23,23.0,1.399999976158142
530,0.0,64.094284,9950.0,0.0,0.0,2,2.0,2.0
531,0.0,62.45143,20000.0,0.0,0.0,1,1.0,1.0
532,0.0,58.4581,1910.0,0.0,0.0,10,10.0,5.0
533,0.48333332,6.164414,29.787233,1.0,1.0,282,233.0,4.714285850524902
534,0.0,55.709785,6600.0,0.0,0.0,3,3.0,2.0
535,0.35404897,16.03122,60.62992,1.0,1.0,381,329.0,6.125
536,0.0,52.060112,1575.0,0.0,0.0,12,12.0,1.2000000476837158
537,0.019512195,33.61138,4925.0,1.0,1.0,4,4.0,2.0
538,0.0,50.647522,3920.0,0.0,0.0,5,5.0,3.0
539,0.0,40.30934,1910.0,0.0,0.0,10,10.0,2.0
540,0.0,58.444813,20000.0,0.0,0.0,1,1.0,1.0
541,0.0,54.067554,6600.0,0.0,0.0,3,3.0,2.0
542,0.0,46.509003,1156.25,0.0,0.0,16,16.0,1.5
543,0.7777778,1.0,25.0,1.0,1.0,8,8.0,8.0
544,0.0,60.19605,4925.0,0.0,0.0,4,4.0,3.0
545,0.5307443,14.15,86.111115,1.0,1.0,108,108.0,3.3333332538604736
546,0.0,51.98283,3250.0,0.0,0.0,6,6.0,6.0
547,0.0,45.30718,20000.0,0.0,0.0,1,1.0,1.0
548,0.0,47.209545,3920.0,0.0,0.0,5,5.0,4.0
549,0.5652174,1.824264,55.555557,1.0,1.0,18,18.0,3.5
550,0.0,76.95334,20000.0,0.0,0.0,1,1.0,1.0
551,0.0,87.2314,20000.0,0.0,0.0,1,1.0,1.0
552,0.36363637,4.4086266,77.77778,1.0,1.0,18,18.0,2.0
553,0.0,44.669758,2771.4285,0.0,0.0,7,7.0,7.0
554,0.0,33.903324,9950.0,0.0,0.0,2,2.0,2.0
555,0.0,50.43393,9950.0,0.0,0.0,2,2.0,2.0
556,0.0,47.32926,20000.0,0.0,0.0,1,1.0,1.0
557,0.79820627,1.0,18.62745,1.0,1.0,102,102.0,6.5
558,0.0,18.571394,9950.0,0.0,0.0,2,2.0,2.0
559,0.54901963,6.212156,62.162163,1.0,1.0,37,37.0,9.0
560,0.0,31.227825,9950.0,0.0,0.0,2,2.0,2.0
561,0.0,25.05003,6600.0,0.0,0.0,3,3.0,3.0
562,0.0,22.172253,9950.0,0.0,0.0,2,2.0,2.0
563,0.6551724,1.4142135,76.190475,1.0,1.0,42,41.0,1.25
564,0.71428573,1.0828427,35.294117,1.0,1.0,17,17.0,3.5
565,0.0,60.372177,15950.0,0.0,0.0,8,8.0,4.0
566,0.63414633,3.7905693,92.85714,1.0,1.0,14,14.0,2.0
567,0.22857143,4.7807765,237.5,1.0,1.0,8,8.0,1.5
568,0.8888889,1.0,25.0,1.0,1.0,52,36.0,3.5
569,0.7006369,1.4142135,18.055555,1.0,1.0,72,66.0,2.5
570,0.390625,4.514589,241.3793,1.0,1.0,29,25.0,3.0
571,0.0,69.77679,14166.667,0.0,0.0,9,9.0,5.0
572,0.0,46.38588,42700.0,0.0,0.0,3,3.0,2.0
573,0.3,4.2801695,33.333332,1.0,1.0,12,12.0,7.0
574,0.7070707,1.4142135,4.605263,1.0,1.0,152,150.0,2.0
575,0.28440368,65.99848,295.45456,1.0,1.0,308,244.0,1.7999999523162842
576,0.736,1.4142135,21.428572,1.0,1.0,70,48.0,4.0
577,0.8888889,1.0,11.940298,1.0,1.0,67,55.0,2.6666667461395264
578,0.81904763,1.0,18.965517,1.0,1.0,58,48.0,4.0
579,0.7659575,1.6684834,61.11111,1.0,1.0,18,17.0,2.0
580,0.6666667,1.0,100.0,1.0,1.0,2,2.0,2.0
581,0.0,71.18602,64100.0,0.0,0.0,2,2.0,2.0
582,0.7354651,5.731406,12.53406,1.0,1.0,1468,924.0,5.909090995788574
583,0.6612284,12.328828,40.646652,1.0,1.0,866,706.0,6.0
584,0.0,70.44111,64100.0,0.0,0.0,2,2.0,2.0
585,0.0,59.813457,32000.0,0.0,0.0,4,4.0,3.0
586,0.53333336,1.8662335,50.0,1.0,1.0,10,10.0,5.0
587,0.0,81.76643,14166.667,0.0,0.0,9,9.0,4.0
588,0.33333334,8.062258,69.30693,1.0,1.0,101,101.0,2.5714285373687744
589,0.0,41.046925,32000.0,0.0,0.0,4,4.0,2.0
590,0.0,35.70644,12740.0,0.0,0.0,10,10.0,1.5
591,0.0,30.625969,10600.0,0.0,0.0,12,12.0,2.5
592,0.6760563,1.4142135,2.857143,1.0,1.0,70,67.0,2.0
593,0.10526316,2.0354102,94.44444,1.0,1.0,18,18.0,2.0
594,0.2857143,2.6803374,83.333336,1.0,1.0,6,6.0,5.0
595,0.0,57.293465,18242.857,0.0,0.0,7,7.0,4.0
596,0.0,33.075672,42700.0,0.0,0.0,3,3.0,3.0
597,0.0,46.689934,128300.0,0.0,0.0,1,1.0,1.0
598,0.0,31.06445,32000.0,0.0,0.0,4,4.0,2.0
599,0.0,31.41576,128300.0,0.0,0.0,1,1.0,1.0
600,0.0,35.510563,42700.0,0.0,0.0,3,3.0,2.0
601,0.0,53.23298,42700.0,0.0,0.0,3,3.0,3.0
602,0.6666667,1.1449747,11.764706,1.0,1.0,34,29.0,1.5
603,0.7478261,1.7949748,5.084746,1.0,1.0,59,48.0,5.5
604,0.0,81.20714,15950.0,0.0,0.0,8,8.0,4.0
605,0.0,68.44669,12740.0,0.0,0.0,10,10.0,4.0
606,0.0,69.86701,128300.0,0.0,0.0,1,1.0,1.0
607,0.0,45.44942,64100.0,0.0,0.0,2,2.0,2.0
608,0.0,77.13462,12740.0,0.0,0.0,10,10.0,4.0
609,0.0,88.14732,64100.0,0.0,0.0,2,2.0,2.0
610,0.0,87.31809,32000.0,0.0,0.0,4,4.0,2.0
611,0.5176471,8.056032,40.566036,1.0,1.0,106,104.0,9.666666984558105
612,0.8102564,1.7320508,1.0204082,1.0,1.0,98,66.0,3.75
613,0.0,37.15979,10600.0,0.0,0.0,12,10.0,4.0
614,0.0,70.79901,42700.0,0.0,0.0,3,3.0,2.0
615,0.0,81.56225,9071.429,0.0,0.0,14,12.0,5.0
616,0.72,1.4142135,41.935482,1.0,1.0,31,28.0,8.0
617,0.0,80.66598,15950.0,0.0,0.0,8,8.0,3.0
618,0.0,66.10748,5736.364,0.0,0.0,22,22.0,3.0
619,0.0,53.96572,4838.4614,0.0,0.0,26,24.0,2.5
620,0.0,74.19568,49.257835,0.0,0.0,1819,1188.0,2.5625
621,0.0,111.09275,10342.308,0.0,0.0,26,26.0,2.0
622,0.04553734,17.492855,92.98245,1.0,1.0,1026,788.0,2.5
623,0.0,68.622154,135650.0,0.0,0.0,2,2.0,2.0
624,0.0,61.930603,6687.5,0.0,0.0,40,36.0,1.5
625,0.0,69.8527,15870.588,0.0,0.0,17,17.0,1.0
626,0.0,61.548355,22525.0,0.0,0.0,12,12.0,1.5
627,0.0,65.392654,38685.715,0.0,0.0,7,7.0,1.0
628,0.0,61.854668,20784.615,0.0,0.0,13,13.0,2.0
629,0.0,36.652363,54200.0,0.0,0.0,5,5.0,1.0
630,0.45893535,7.28011,6.6797643,1.0,1.0,2545,1639.0,4.800000190734863
631,0.568573,4.0,5.7173676,1.0,1.0,2781,1568.0,4.235294342041016
632,0.0,82.95175,271400.0,0.0,0.0,1,1.0,1.0
633,0.0,100.46391,271400.0,0.0,0.0,1,1.0,1.0
634,0.0,80.7849,67775.0,0.0,0.0,4,4.0,4.0
635,0.0,38.85871,27050.0,0.0,0.0,10,10.0,2.0
636,0.0,85.73797,67775.0,0.0,0.0,4,4.0,2.0
637,0.0,69.059395,67775.0,0.0,0.0,4,4.0,2.0
638,0.0,72.21219,14189.474,0.0,0.0,19,19.0,1.3333333730697632
639,0.0,86.461555,271400.0,0.0,0.0,1,1.0,1.0
640,0.008064516,28.974005,99.59514,1.0,1.0,247,245.0,4.75
641,0.0,43.87482,2437.383,0.0,0.0,107,106.0,1.7999999523162842
642,0.0,91.944534,3094.1177,0.0,0.0,85,70.0,1.399999976158142
643,0.0,64.13423,271400.0,0.0,0.0,1,1.0,1.0
644,0.0,52.512856,271400.0,0.0,0.0,1,1.0,1.0
645,0.0,32.018745,54200.0,0.0,0.0,5,5.0,3.0
646,0.0,41.77559,54200.0,0.0,0.0,5,5.0,3.0
647,0.0,51.549976,22525.0,0.0,0.0,12,12.0,5.0
648,0.0,56.790844,135650.0,0.0,0.0,2,2.0,2.0
649,0.0,101.63169,27050.0,0.0,0.0,10,10.0,1.5
650,0.0,38.845848,67775.0,0.0,0.0,4,4.0,2.0
651,0.0,72.455505,7885.294,0.0,0.0,34,33.0,1.75
652,0.0,56.68333,5556.25,0.0,0.0,48,43.0,1.5
653,0.0,41.233482,6861.5386,0.0,0.0,39,33.0,2.0
654,0.0,42.1165,67775.0,0.0,0.0,4,4.0,2.0
655,0.0,69.732346,45150.0,0.0,0.0,6,6.0,1.5
656,0.0,58.96607,6521.951,0.0,0.0,41,39.0,1.25
657,0.0,101.868546,33837.5,0.0,0.0,8,8.0,3.0
658,0.0,84.28164,18000.0,0.0,0.0,15,15.0,2.0
659,0.0,87.87945,271400.0,0.0,0.0,1,1.0,1.0
660,0.0,93.60876,24581.818,0.0,0.0,11,11.0,5.0
661,0.0,79.803505,271400.0,0.0,0.0,1,1.0,1.0
662,0.0,64.12016,271400.0,0.0,0.0,1,1.0,1.0
663,0.0,79.36624,271400.0,0.0,0.0,1,1.0,1.0
664,0.0,79.11637,9596.429,0.0,0.0,28,28.0,1.3333333730697632
665,0.0,49.09379,45150.0,0.0,0.0,6,6.0,3.0
666,0.0,44.51741,4501.695,0.0,0.0,59,54.0,1.75
667,0.0,72.95752,90400.0,0.0,0.0,3,3.0,3.0
668,0.0,64.55385,20784.615,0.0,0.0,13,13.0,1.0
669,0.0,33.322662,12828.571,0.0,0.0,21,20.0,10.0
670,0.0,82.5845,33837.5,0.0,0.0,8,8.0,1.5
671,0.0,77.37958,14983.333,0.0,0.0,18,18.0,3.0
672,0.0,71.34424,135650.0,0.0,0.0,2,2.0,2.0
673,0.0,60.08826,27050.0,0.0,0.0,10,10.0,1.5
674,0.0,57.64547,33837.5,0.0,0.0,8,8.0,1.0
675,0.0,91.80632,45150.0,0.0,0.0,6,6.0,3.0
676,0.0,70.71068,271400.0,0.0,0.0,1,1.0,1.0
677,0.0,58.501278,27050.0,0.0,0.0,10,9.0,1.5
678,0.0,64.00781,135650.0,0.0,0.0,2,2.0,2.0
679,0.0,71.28815,135650.0,0.0,0.0,2,2.0,2.0
680,0.0,59.08976,271400.0,0.0,0.0,1,1.0,1.0
681,0.0,71.24745,27050.0,0.0,0.0,10,10.0,1.5
682,0.0,59.988316,45150.0,0.0,0.0,6,6.0,1.5
683,0.7121212,1.4142135,19.178082,1.0,1.0,73,66.0,1.2000000476837158
684,0.0,47.891544,5678.5713,0.0,0.0,14,14.0,2.0
685,0.0,45.8672,40350.0,0.0,0.0,2,2.0,2.0
686,0.22857143,2.6944273,87.09677,1.0,1.0,31,29.0,3.5
687,0.07887324,21.335228,1620.5128,1.0,1.0,39,36.0,1.5
688,0.4848485,3.0,56.52174,1.0,1.0,23,23.0,3.5
689,0.0,59.219086,4956.25,0.0,0.0,16,16.0,3.0
690,0.44067797,2.0092602,3.4482758,1.0,1.0,29,29.0,3.3333332538604736
691,0.6350302,4.1231055,37.5,1.0,1.0,488,391.0,1.7272727489471436
692,0.002962963,13.928389,16675.0,1.0,1.0,4,4.0,2.0
693,0.42424244,2.342779,100.0,1.0,1.0,11,11.0,3.0
694,0.65254235,12.316601,33.27842,1.0,1.0,607,535.0,4.7272725105285645
695,0.02621232,46.078194,3615.0,1.0,1.0,20,20.0,1.3333333730697632
696,0.2857143,1.6684834,150.0,1.0,1.0,2,2.0,2.0
697,0.0,52.62128,20125.0,0.0,0.0,4,4.0,2.0
698,0.0,91.286896,80800.0,0.0,0.0,1,1.0,1.0
699,0.80921054,1.4142135,23.529411,1.0,1.0,136,106.0,2.200000047683716
700,0.7027027,1.0,11.428572,1.0,1.0,35,35.0,1.5
701,0.8005952,1.4142135,23.627287,1.0,1.0,601,517.0,6.0
702,0.10185185,52.490948,1370.909,1.0,1.0,55,55.0,2.200000047683716
703,0.0,66.26462,40350.0,0.0,0.0,2,2.0,2.0
704,0.33333334,1.3520815,50.0,1.0,1.0,4,4.0,2.0
705,0.5652174,2.0,62.857143,1.0,1.0,35,34.0,1.75
706,0.0,81.06109,26866.666,0.0,0.0,3,3.0,3.0
707,0.0,84.997055,40350.0,0.0,0.0,2,2.0,2.0
708,0.6363636,2.1062305,20.0,1.0,1.0,10,10.0,8.0
709,0.0,39.571453,26866.666,0.0,0.0,3,3.0,3.0
710,0.0,44.379047,40350.0,0.0,0.0,2,2.0,2.0
711,0.5,1.9,200.0,1.0,1.0,1,1.0,1.0
712,0.63829786,1.4142135,4.1666665,1.0,1.0,48,46.0,2.6666667461395264
713,0.045618247,31.107874,3270.8333,1.0,1.0,24,24.0,1.6666666269302368
714,0.0,54.606777,3577.2727,0.0,0.0,22,22.0,3.0
715,0.53781515,3.1622777,25.0,1.0,1.0,68,63.0,1.75
716,0.51428574,2.2242646,40.909092,1.0,1.0,22,22.0,2.0
717,0.3809524,1.4142135,150.0,1.0,1.0,6,6.0,3.0
718,0.6229508,1.4142135,87.05882,1.0,1.0,85,81.0,3.5
719,0.0,89.29362,169200.0,0.0,0.0,5,5.0,3.0
720,0.0,91.73576,84550.0,0.0,0.0,10,10.0,1.0
721,0.0,86.07961,140983.33,0.0,0.0,6,6.0,1.5
722,0.0,84.92379,846400.0,0.0,0.0,1,1.0,1.0
723,0.44444445,1.7429553,20.0,1.0,1.0,35,33.0,2.0
724,0.0025906735,56.868706,31251.852,1.0,1.0,27,27.0,2.3333332538604736
725,0.64,1.4142135,17.391304,1.0,1.0,46,45.0,3.0
726,0.56196105,43.60046,51.046623,1.0,1.0,16816,9551.0,6.61904764175415
727,0.029906109,71.17584,5125.3086,1.0,1.0,162,143.0,1.3333333730697632
728,0.5,1.0,200.0,1.0,1.0,1,1.0,1.0
729,0.625,1.2485281,28.571428,1.0,1.0,7,7.0,1.0
730,0.16666667,1.7320508,90.90909,1.0,1.0,22,20.0,2.0
731,0.0,106.54741,93955.555,0.0,0.0,9,9.0,4.0
732,0.0,59.50084,211525.0,0.0,0.0,4,4.0,2.0
733,0.7619048,1.0,25.0,1.0,1.0,48,43.0,1.5
734,0.5588235,2.1856663,41.860466,1.0,1.0,43,43.0,1.0
735,0.61269844,5.0,44.059406,1.0,1.0,404,284.0,1.7999999523162842
736,0.0,73.9537,19586.047,0.0,0.0,43,43.0,5.0
737,0.0,87.721436,846400.0,0.0,0.0,1,1.0,1.0
738,0.48979592,2.5026295,46.875,1.0,1.0,32,32.0,1.6666666269302368
739,0.48,1.4142135,68.42105,1.0,1.0,19,19.0,2.5
740,0.0,70.493614,846400.0,0.0,0.0,1,1.0,1.0
741,0.0,74.609634,211525.0,0.0,0.0,4,4.0,2.0
742,0.08695652,3.7648237,95.454544,1.0,1.0,22,16.0,5.0
743,0.0,105.16034,40209.523,0.0,0.0,21,19.0,8.0
744,0.10526316,2.1298373,11.111111,1.0,1.0,9,9.0,1.5
745,0.5,1.2692388,50.0,1.0,1.0,8,8.0,1.0
746,0.7225807,4.3235297,33.333332,1.0,1.0,279,184.0,2.5999999046325684
747,0.6486486,3.6374056,23.809525,1.0,1.0,21,20.0,1.5
748,0.5925926,3.2532997,23.913044,1.0,1.0,46,45.0,2.0
749,0.6527778,6.4031243,57.142857,1.0,1.0,112,88.0,1.399999976158142
750,0.39344263,7.28011,158.82353,1.0,1.0,68,62.0,1.75
751,0.0,105.56586,76854.55,0.0,0.0,11,10.0,4.0
752,0.0,111.187904,211525.0,0.0,0.0,4,4.0,4.0
753,0.0,93.127335,30132.143,0.0,0.0,28,26.0,2.5
754,0.013348946,80.723915,11186.667,1.0,1.0,75,63.0,1.1666666269302368
755,0.0,83.97053,42225.0,0.0,0.0,20,20.0,2.0
756,0.74396133,3.646383,37.007874,1.0,1.0,127,95.0,3.0
757,0.6,3.7416575,33.333332,1.0,1.0,24,24.0,2.3333332538604736
758,0.00023623908,53.341824,846400.0,1.0,1.0,1,1.0,1.0
759,0.42105263,1.8251407,41.666668,1.0,1.0,12,11.0,5.0
760,0.0,57.069225,56333.332,0.0,0.0,15,14.0,6.0
761,0.0,81.055534,105712.5,0.0,0.0,8,8.0,5.0
762,0.00024289532,56.659508,411500.0,1.0,1.0,2,2.0,2.0
763,0.31578946,2.0190263,53.846153,1.0,1.0,13,13.0,2.5
764,0.25,4.560208,82.35294,1.0,1.0,68,63.0,2.3333332538604736
765,0.0,56.9649,84550.0,0.0,0.0,10,10.0,4.0
766,0.0,98.53603,30132.143,0.0,0.0,28,28.0,2.0
767,0.0,72.66429,169200.0,0.0,0.0,5,5.0,3.0
768,0.0,85.19595,120828.57,0.0,0.0,7,7.0,3.0
769,0.2777778,1.4142135,83.870964,1.0,1.0,31,29.0,1.3333333730697632
770,0.0,113.548004,84550.0,0.0,0.0,10,10.0,1.5
771,0.5,1.0,200.0,1.0,1.0,1,1.0,1.0
772,0.00047242234,61.311092,423150.0,1.0,1.0,2,2.0,2.0
773,0.0,51.1703,70441.664,0.0,0.0,12,11.0,5.0
774,0.0,71.04505,423150.0,0.0,0.0,2,2.0,2.0
775,0.0,100.36608,84550.0,0.0,0.0,10,10.0,4.0
